EARN_MDN_5YR,DEBT_ALL_STGP_ANY_MDN,DEBT_ALL_STGP_EVAL_MDN,DEBT_ALL_STGP_ANY_MDN10YRPAY,DEBT_ALL_STGP_EVAL_MDN10YRPAY,CIPCODE,CIPDESC,CREDLEV,CREDDESC,INSTNM,IPEDSCOUNT2,CONTROL,ROI_EARNINGS_TO_DEBT,DEBT_TO_INCOME_RATIO,MONTHLY_PAYMENT_PCT,PAYBACK_YEARS,CREDENTIAL_LEVEL_NAME,CIP_2DIGIT,MAJOR_FIELD,ROI_CATEGORY,AFFORDABILITY
41519.0,9000.0,6306.0,95.0,67.0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,Arkansas State University-Newport,23.0,Public,4.613222222222222,0.2167682265950528,2.745730870204003,0.2167682265950528,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
53401.0,25000.0,22825.0,265.0,242.0,2601,"Biology, General.",3,Bachelor's Degree,Georgia College & State University,63.0,Public,2.13604,0.4681560270406921,5.954944663957605,0.4681560270406921,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
77636.0,27000.0,26000.0,286.0,276.0,4510,Political Science and Government.,3,Bachelor's Degree,Suffolk University,59.0,"Private, nonprofit",2.8754074074074074,0.347776804575197,4.420629604822505,0.347776804575197,Bachelor Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
55738.0,24149.0,20875.0,256.0,221.0,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,Illinois State University,137.0,Public,2.3080872913992296,0.4332591768631813,5.51150023323406,0.4332591768631813,Bachelor Degree,13,Education,Average (2-3),Very Affordable (<10%)
48933.0,42124.0,33685.0,447.0,357.0,5203,Accounting and Related Services.,3,Bachelor's Degree,Florida Institute of Technology-Online,26.0,"Private, nonprofit",1.1616418193903713,0.8608505507530705,10.961927533566303,0.8608505507530705,Bachelor Degree,52,Business,Below Average (1-2),Affordable (10-15%)
67146.0,22586.0,14375.0,239.0,152.0,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,Herzing University-Akron,12.0,"Private, nonprofit",2.9729035685823075,0.3363714889941322,4.271289429005451,0.3363714889941322,Undergraduate Certificate,51,Health Professions,Average (2-3),Very Affordable (<10%)
78480.0,34859.0,24808.0,370.0,263.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate's Degree,Galen College of Nursing-Louisville,264.0,"Private, for-profit",2.251355460569724,0.4441768603465851,5.657492354740061,0.4441768603465851,Associate Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
108739.0,26697.0,25500.0,283.0,270.0,1409,Computer Engineering.,3,Bachelor's Degree,George Mason University,40.0,Public,4.0730793722141065,0.2455144888218578,3.1230745178822685,0.2455144888218578,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
43471.0,8250.0,4903.0,87.0,52.0,4706,Vehicle Maintenance and Repair Technologies.,1,Undergraduate Certificate or Diploma,Central Georgia Technical College,238.0,Public,5.269212121212121,0.1897816935428216,2.401601067378252,0.1897816935428216,Undergraduate Certificate,47,Other,Excellent (>5),Very Affordable (<10%)
33641.0,28750.0,27500.0,305.0,292.0,5007,Fine and Studio Arts.,3,Bachelor's Degree,Shawnee State University,25.0,Public,1.1701217391304348,0.8546119318688505,10.879581463095628,0.8546119318688505,Bachelor Degree,50,Visual Arts,Below Average (1-2),Affordable (10-15%)
31944.0,20000.0,18844.0,212.0,200.0,5107,Health and Medical Administrative Services.,2,Associate's Degree,San Joaquin Valley College-Visalia,35.0,"Private, for-profit",1.5972,0.6260956674179815,7.963936889556725,0.6260956674179815,Associate Degree,51,Health Professions,Below Average (1-2),Very Affordable (<10%)
36157.0,14000.0,10125.0,148.0,107.0,901,Communication and Media Studies.,2,Associate's Degree,Community College of Philadelphia,33.0,Public,2.582642857142857,0.3872002655087534,4.911911939596758,0.3872002655087534,Associate Degree,90,Other,Average (2-3),Very Affordable (<10%)
48944.0,9000.0,,95.0,,2203,Legal Support Services.,2,Associate's Degree,Nassau Community College,36.0,Public,5.438222222222223,0.183883622098725,2.329192546583851,0.183883622098725,Associate Degree,22,Other,Excellent (>5),Very Affordable (<10%)
64564.0,22250.0,18500.0,236.0,196.0,5208,Finance and Financial Management Services.,3,Bachelor's Degree,University of North Alabama,37.0,Public,2.901752808988764,0.3446192924849761,4.386345331763832,0.3446192924849761,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
100264.0,21030.0,18546.0,223.0,197.0,1410,"Electrical, Electronics and Communications Engineering.",3,Bachelor's Degree,Washington State University,140.0,Public,4.767665240133143,0.2097462698476023,2.66895396154153,0.2097462698476023,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
50809.0,25000.0,24890.0,265.0,264.0,4407,Social Work.,3,Bachelor's Degree,Illinois State University,60.0,Public,2.03236,0.4920388120214922,6.258733688913382,0.4920388120214922,Bachelor Degree,44,Other,Average (2-3),Very Affordable (<10%)
47215.0,9500.0,,101.0,,4201,"Psychology, General.",2,Associate's Degree,Bunker Hill Community College,73.0,Public,4.97,0.2012072434607646,2.5669808323625967,0.2012072434607646,Associate Degree,42,Psychology,Good (3-5),Very Affordable (<10%)
30721.0,22119.0,20000.0,234.0,212.0,4301,Criminal Justice and Corrections.,2,Associate's Degree,Remington College-Dallas Campus,16.0,"Private, nonprofit",1.3888964238889645,0.7199960938771525,9.14032746329872,0.7199960938771525,Associate Degree,43,Other,Below Average (1-2),Very Affordable (<10%)
46075.0,13000.0,10500.0,138.0,111.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate's Degree,Lake Superior College,324.0,Public,3.544230769230769,0.2821486706456864,3.594139989148128,0.2821486706456864,Associate Degree,24,Other,Good (3-5),Very Affordable (<10%)
14817.0,7736.0,,82.0,,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Riverside City College,34.0,Public,1.9153309203722853,0.5221029898090032,6.6410204494837,0.5221029898090032,Undergraduate Certificate,12,Other,Below Average (1-2),Very Affordable (<10%)
60833.0,26122.0,26000.0,277.0,276.0,5122,Public Health.,3,Bachelor's Degree,Saint Louis University,32.0,"Private, nonprofit",2.3288033075568486,0.4294050926306445,5.464139529531669,0.4294050926306445,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
77556.0,23250.0,23000.0,246.0,244.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,California Lutheran University,132.0,"Private, nonprofit",3.335741935483871,0.2997833823301872,3.806281912424571,0.2997833823301872,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
61026.0,19641.0,18500.0,208.0,196.0,101,Agricultural Business and Management.,3,Bachelor's Degree,Kansas State University,104.0,Public,3.107071941347182,0.3218464261134598,4.090059974437126,0.3218464261134598,Bachelor Degree,10,Other,Good (3-5),Very Affordable (<10%)
34592.0,16604.0,21411.0,176.0,227.0,5204,Business Operations Support and Assistant Services.,2,Associate's Degree,Virginia Peninsula Community College,16.0,Public,2.0833534088171524,0.479995374653099,6.105457909343201,0.479995374653099,Associate Degree,52,Business,Average (2-3),Very Affordable (<10%)
73615.0,27000.0,27000.0,286.0,286.0,901,Communication and Media Studies.,3,Bachelor's Degree,Saint Anselm College,24.0,"Private, nonprofit",2.726481481481481,0.3667730761393737,4.662093323371596,0.3667730761393737,Bachelor Degree,90,Other,Average (2-3),Very Affordable (<10%)
70662.0,10562.0,,112.0,,5106,Dental Support Services and Allied Professions.,2,Associate's Degree,Delaware Technical Community College-Terry,20.0,Public,6.690210187464495,0.1494721349523081,1.902012397045088,0.1494721349523081,Associate Degree,51,Health Professions,Excellent (>5),Very Affordable (<10%)
92768.0,26000.0,24205.0,276.0,257.0,2203,Legal Support Services.,1,Undergraduate Certificate or Diploma,Marist College,62.0,"Private, nonprofit",3.568,0.2802690582959641,3.5701966195239736,0.2802690582959641,Undergraduate Certificate,22,Other,Good (3-5),Very Affordable (<10%)
49552.0,19604.0,18625.0,208.0,197.0,907,"Radio, Television, and Digital Communication.",3,Bachelor's Degree,University of Northern Iowa,59.0,Public,2.5276474188941034,0.3956247981917985,5.037132709073297,0.3956247981917985,Bachelor Degree,90,Other,Average (2-3),Very Affordable (<10%)
64704.0,19999.0,11874.0,212.0,126.0,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,3,Bachelor's Degree,University of Arkansas for Medical Sciences,79.0,Public,3.2353617680884046,0.3090844460929772,3.931750741839762,0.3090844460929772,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
29387.0,7875.0,,83.0,,4902,Ground Transportation.,1,Undergraduate Certificate or Diploma,Miller-Motte College-STVT-San Antonio,14.0,"Private, for-profit",3.73168253968254,0.2679756354850784,3.3892537516588974,0.2679756354850784,Undergraduate Certificate,49,Other,Good (3-5),Very Affordable (<10%)
42628.0,6642.0,8250.0,70.0,87.0,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,Washburn Institute of Technology,113.0,Public,6.417946401686239,0.1558130806042976,1.9705357980669984,0.1558130806042976,Undergraduate Certificate,48,Other,Excellent (>5),Very Affordable (<10%)
29522.0,15333.0,13438.0,163.0,142.0,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,Stautzenberger College-Maumee,57.0,"Private, for-profit",1.9253896823844,0.5193753810717431,6.625567373484182,0.5193753810717431,Undergraduate Certificate,51,Health Professions,Below Average (1-2),Very Affordable (<10%)
77355.0,23750.0,23250.0,252.0,246.0,5214,Marketing.,3,Bachelor's Degree,University of South Carolina-Columbia,335.0,Public,3.257052631578947,0.3070260487363454,3.909249563699826,0.3070260487363454,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
33266.0,8444.0,8444.0,90.0,90.0,5106,Dental Support Services and Allied Professions.,1,Undergraduate Certificate or Diploma,Central Career Institute LLC,24.0,"Private, for-profit",3.939602084320228,0.253832742139121,3.246558047255456,0.253832742139121,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
42117.0,15314.0,15500.0,162.0,164.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,New College of Florida,89.0,Public,2.750228549040094,0.3636061447871406,4.615713369898141,0.3636061447871406,Bachelor Degree,24,Other,Average (2-3),Very Affordable (<10%)
48433.0,27000.0,27000.0,286.0,286.0,4511,Sociology.,3,Bachelor's Degree,The College of Wooster,13.0,"Private, nonprofit",1.7938148148148148,0.5574711457064399,7.0860776743129685,0.5574711457064399,Bachelor Degree,45,Social Sciences,Below Average (1-2),Very Affordable (<10%)
46195.0,7689.0,,82.0,,5202,"Business Administration, Management and Operations.",2,Associate's Degree,Fresno City College,277.0,Public,6.007933411366888,0.1664465851282606,2.130100660244615,0.1664465851282606,Associate Degree,52,Business,Excellent (>5),Very Affordable (<10%)
14707.0,9500.0,7917.0,101.0,84.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Bellus Academy-El Cajon,175.0,"Private, for-profit",1.5481052631578949,0.6459509077310125,8.240973685999863,0.6459509077310125,Undergraduate Certificate,12,Other,Below Average (1-2),Very Affordable (<10%)
70487.0,12928.0,7125.0,137.0,76.0,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,University of Phoenix-California,148.0,"Private, for-profit",5.452274133663367,0.183409706754437,2.3323449714131685,0.183409706754437,Undergraduate Certificate,52,Business,Excellent (>5),Very Affordable (<10%)
68437.0,24100.0,24100.0,256.0,256.0,4509,International Relations and National Security Studies.,3,Bachelor's Degree,University of San Diego,37.0,"Private, nonprofit",2.839709543568465,0.3521486914972895,4.488799918172918,0.3521486914972895,Bachelor Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
27703.0,9500.0,9500.0,101.0,101.0,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,Florida Career College-Tampa,137.0,"Private, for-profit",2.9161052631578945,0.3429231491174241,4.374977439266505,0.3429231491174241,Undergraduate Certificate,51,Health Professions,Average (2-3),Very Affordable (<10%)
29008.0,8081.0,7426.0,86.0,79.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Avalon Institute-Phoenix,279.0,"Private, for-profit",3.58965474569979,0.2785783232211803,3.557639271924986,0.2785783232211803,Undergraduate Certificate,12,Other,Good (3-5),Very Affordable (<10%)
92095.0,27000.0,27000.0,286.0,286.0,5211,International Business.,3,Bachelor's Degree,Saint Joseph's University,23.0,"Private, nonprofit",3.410925925925926,0.2931755252728161,3.7265866768011295,0.2931755252728161,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
111812.0,26000.0,26000.0,276.0,276.0,1405,Biomedical/Medical Engineering.,3,Bachelor's Degree,Rensselaer Polytechnic Institute,105.0,"Private, nonprofit",4.300461538461539,0.2325331806961685,2.9621149787142707,0.2325331806961685,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
78230.0,36709.0,28689.0,389.0,304.0,1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,Southern New Hampshire University,564.0,"Private, nonprofit",2.1310850200223377,0.469244535344497,5.9670203246836255,0.469244535344497,Bachelor Degree,11,Computer Science,Average (2-3),Very Affordable (<10%)
80861.0,23249.0,24999.0,246.0,265.0,1108,Computer Software and Media Applications.,3,Bachelor's Degree,DePaul University,28.0,"Private, nonprofit",3.478042066325433,0.2875180865930424,3.6507092417852856,0.2875180865930424,Bachelor Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
37490.0,21446.0,19775.0,227.0,210.0,3105,Health and Physical Education/Fitness.,2,Associate's Degree,Bryan University,145.0,"Private, for-profit",1.74811153595076,0.5720458789010403,7.265937583355561,0.5720458789010403,Associate Degree,31,Other,Below Average (1-2),Very Affordable (<10%)
82376.0,26000.0,25500.0,276.0,270.0,4506,Economics.,3,Bachelor's Degree,Syracuse University,247.0,"Private, nonprofit",3.1683076923076925,0.3156259104593571,4.020588520928426,0.3156259104593571,Bachelor Degree,45,Social Sciences,Good (3-5),Very Affordable (<10%)
42871.0,26992.0,23470.0,286.0,249.0,1002,Audiovisual Communications Technologies/Technicians.,2,Associate's Degree,Houston Community College,23.0,Public,1.5882854179016004,0.6296097595110914,8.005411583587973,0.6296097595110914,Associate Degree,10,Other,Below Average (1-2),Very Affordable (<10%)
100084.0,19500.0,19500.0,207.0,207.0,5201,"Business/Commerce, General.",1,Undergraduate Certificate or Diploma,Indiana University-Bloomington,62.0,Public,5.1325128205128205,0.1948363374765197,2.481915191239359,0.1948363374765197,Undergraduate Certificate,52,Business,Excellent (>5),Very Affordable (<10%)
44336.0,13830.0,13000.0,147.0,138.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate's Degree,North Hennepin Community College,249.0,Public,3.2057845263919016,0.3119361241429087,3.978708047636233,0.3119361241429087,Associate Degree,24,Other,Good (3-5),Very Affordable (<10%)
73221.0,12000.0,11705.0,127.0,124.0,4510,Political Science and Government.,3,Bachelor's Degree,Stanford University,59.0,"Private, nonprofit",6.10175,0.1638874093497767,2.0813700987421644,0.1638874093497767,Bachelor Degree,45,Social Sciences,Excellent (>5),Very Affordable (<10%)
84509.0,27000.0,27000.0,286.0,286.0,1409,Computer Engineering.,3,Bachelor's Degree,Shippensburg University of Pennsylvania,16.0,Public,3.129962962962963,0.3194925984214699,4.061105917712906,0.3194925984214699,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
94762.0,26146.0,26293.0,277.0,279.0,1409,Computer Engineering.,3,Bachelor's Degree,Embry-Riddle Aeronautical University-Daytona Beach,22.0,"Private, nonprofit",3.6243402432494456,0.2759122855152909,3.507735168105359,0.2759122855152909,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
47461.0,27280.0,27000.0,289.0,286.0,2301,"English Language and Literature, General.",3,Bachelor's Degree,Indiana University of Pennsylvania-Main Campus,34.0,Public,1.7397727272727272,0.5747877204441542,7.307052105939612,0.5747877204441542,Bachelor Degree,23,English Language,Below Average (1-2),Very Affordable (<10%)
59354.0,19282.0,17041.0,204.0,181.0,5102,Communication Disorders Sciences and Services.,3,Bachelor's Degree,University of Virginia-Main Campus,29.0,Public,3.0782076548075925,0.3248643730835327,4.1244061057384505,0.3248643730835327,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
39475.0,26450.0,25500.0,280.0,270.0,4201,"Psychology, General.",3,Bachelor's Degree,Lee University,60.0,"Private, nonprofit",1.492438563327032,0.6700443318556049,8.51171627612413,0.6700443318556049,Bachelor Degree,42,Psychology,Below Average (1-2),Very Affordable (<10%)
